frame,track_id,x1,y1,x2,y2
0,1,79.60321280000001,191.2939008,95.5560832,200.5606912
0,2,238.72267520000003,176.356608,255.8985088,203.364096
0,3,68.534912,35.554188800000006,83.42054399999999,45.7007232
1,1,80.0726016,193.8740608,92.0561664,200.0643712
1,2,240.5360128,197.670528,255.5402752,205.58528
1,3,68.3140224,35.493849600000004,83.67573759999999,46.1870464
1,4,140.4936448,234.3012864,157.59838720000002,242.9584896
1,5,133.43521280000002,207.643648,145.1286272,212.322304
2,3,67.8450816,35.1386112,83.6685184,44.6422528
2,4,140.4573952,232.0111104,158.58849279999998,240.1245696
3,3,67.7184,35.5982592,83.166976,44.6828288
3,4,132.4036992,206.4652288,148.0724608,213.2508672
3,6,234.7118848,182.191104,241.3042432,197.417984
4,3,68.2310144,35.354367999999994,84.0132096,46.841088
4,6,246.7733632,202.4638464,255.9998848,209.6813056
5,3,67.72051200000001,35.3706496,83.83712,44.7378944
5,7,68.87837440000001,191.5517312,89.2164736,201.5695488
5,8,140.08042239999995,204.4617344,158.1109376,212.9083776
6,3,67.9194112,35.1341056,83.64334079999999,45.6738304
6,8,133.812864,203.1475072,149.788032,210.3948928
6,9,125.7533312,231.1490816,137.1965568,238.0472064
7,3,68.6575488,35.2756864,83.35985919999999,45.9879296
7,8,127.411328,231.9233536,138.67097600000002,238.7239424
8,3,68.38048,35.289344,83.23398399999999,44.90265599999999
8,10,195.5532544,199.0317952,205.7979136,205.5521408
9,3,67.4007552,35.2651648,83.7723648,45.0650752
10,3,67.9643904,35.4304256,83.23535360000001,45.7917184
11,3,68.078656,35.3247488,83.713472,45.9419392
11,11,238.3021312,197.4945536,247.7993728,205.7612544
12,3,68.3432704,35.8498176,82.8974336,45.3574784
12,11,241.8359296,199.6934016,250.2861824,205.0082944
12,12,94.4589696,184.586816,108.3278464,190.993856
13,3,68.4037248,35.180684799999995,83.1595392,45.4244992
13,12,103.558912,177.09052160000002,118.827776,189.0299264
14,3,68.5601792,36.025292799999995,83.1418368,45.3059072
14,12,93.4901376,184.4819584,105.3896064,191.4637696
15,3,68.7880832,35.304768,83.6163968,45.45504
15,12,88.9321728,177.26941440000002,113.5914752,191.9153536
16,3,68.3683968,35.2146048,83.29777920000001,45.5216512
16,13,158.9529344,205.0984064,172.0781056,212.2809216
17,3,68.1761408,35.204864,83.48440319999999,46.208768000000006
17,13,164.5000704,201.9856,178.15900159999998,206.33184
17,14,210.2006656,47.8739712,224.4402304,65.9231488
17,15,219.4046464,192.5062528,233.5090176,198.6320512
17,16,246.7006336,48.732339200000006,255.6031104,66.96839680000001
17,17,124.4234624,207.6178176,133.9568256,212.6107904
17,18,125.0431232,215.3177728,133.3996288,221.5846272
17,19,234.4838656,200.7557504,245.8909184,211.3730176
17,20,218.7490304,193.9644416,230.3645696,198.8102144
18,3,68.102528,35.595008,83.33632,46.580992
18,13,164.74784,201.6406656,179.58342399999998,205.5334784
18,15,247.2624256,182.7487104,255.9905664,195.6868736
18,17,125.4493568,208.5367808,135.1832192,214.5344512
18,18,125.308736,214.1060864,136.753344,220.8573696
18,21,121.930624,229.4804224,129.450624,238.7041536
19,3,68.0162304,35.5485056,83.4983936,45.0054784
19,13,181.6310272,206.9549952,195.4923008,217.5211648
19,17,122.4888448,230.383168,128.7787392,238.892992
20,3,68.299072,35.5639936,83.19148799999999,44.4139904
21,3,68.5892224,35.707622400000005,82.9868416,45.4607616
21,22,207.2933888,191.2251904,221.3939712,198.8225536
21,23,250.462272,175.57916160000002,255.999936,181.6898304
22,3,68.1892352,35.726592000000004,82.98900479999999,45.881088
22,23,250.681856,175.4069376,256.0,182.5640064
22,24,176.6877696,195.6276608,190.2703104,201.4518912
23,3,67.5435776,35.157952,83.3484544,45.722176
23,24,182.8718464,195.499584,193.7686656,200.66041600000003
23,25,216.2238464,193.9391488,238.2073856,199.1002112
23,26,171.43207679999998,225.8395008,180.0886912,229.5358592
24,3,68.46412799999999,35.3822592,83.281408,45.9489408
24,24,189.16768,208.4083584,197.472192,216.7861376
24,27,130.6256256,209.3522176,138.12010239999998,214.3241984
24,28,170.2732416,133.8804864,182.7036544,144.7043456
25,3,68.4414208,35.34272,83.32971520000001,44.58816
25,24,168.9168896,204.4600576,186.9272064,212.4789504
26,3,68.3964544,34.8311936,83.70850560000001,46.0904064
26,29,151.78174719999998,73.039104,158.1779328,82.805504
27,3,68.42736640000001,35.3127296,83.2004096,45.8044544
28,3,69.05557759999999,34.954624,83.6202624,46.227584
28,30,96.6894208,172.5475968,114.3513472,180.1896832
28,31,159.39407359999998,203.3760512,169.1962624,207.4266368
28,32,250.5872128,194.2154368,255.9789312,202.8134272
29,3,68.1359616,35.518310400000004,82.7345664,45.9623936
29,30,81.51616,176.61393919999998,107.443584,181.3749248
29,31,152.4032896,203.3589376,165.6731264,208.2097024
29,32,250.9598976,191.445312,255.9559424,201.718464
29,33,241.9347456,181.7528576,251.8401024,188.8450304
29,34,241.6635648,181.3525504,254.4480512,190.6461696
30,3,68.18087680000001,35.7730432,83.7402752,44.8347008
30,30,79.0864,184.6104832,92.803776,193.9643648
30,31,146.0351488,203.1520768,162.8063232,210.1629952
30,32,239.0394496,184.525248,249.1412864,199.07488
30,35,134.80671999999998,215.0596736,143.634752,224.7247744
30,36,64.033664,177.63621120000002,88.321152,183.4476928
31,3,68.65276159999999,34.8492672,83.6989824,45.7927808
31,30,72.9370112,187.6442496,92.1809408,195.0931584
31,31,161.9929472,194.3567104,178.2889088,201.9333376
31,35,135.8320128,214.6847104,143.2095232,223.2780416
31,37,128.69550080000002,235.3571456,137.6141312,241.4095744
32,3,68.4678912,35.5824768,83.4399488,44.7436672
32,31,167.9839488,193.1255296,182.0438272,199.6327424
32,35,136.05068799999998,215.839808,146.356224,226.150336
32,37,126.4358528,234.4020096,142.5745792,239.0249344
32,38,152.0166272,202.9613696,161.3765248,206.9161344
32,39,130.6085888,208.9412992,145.9779072,215.2491648
32,40,158.82044159999998,228.7685504,175.5421824,236.3578496
32,41,172.217344,202.3873536,184.236032,207.9995904
32,42,234.3286016,185.289024,246.0154624,192.246976
33,3,68.2376448,35.2200448,83.24267520000001,44.5669632
33,31,179.5620352,202.7371264,199.7843968,207.6600576
33,35,136.1214592,215.3372288,147.29767679999998,228.2554752
33,38,128.6797568,210.733888,144.29560320000002,217.06208
33,40,176.2726016,226.0464896,188.7900544,232.3558144
33,42,211.6391424,192.7005056,231.2311296,201.1309184
34,3,68.0420096,35.8930816,82.70103040000001,45.2891264
34,31,202.080512,198.0125184,216.745728,207.2912896
34,35,134.6365696,214.4559744,145.4187264,225.5302016
34,38,128.5835904,211.526848,141.9198336,217.429312
34,40,170.8639872,227.515776,183.2838528,232.094848
34,43,152.0352512,232.1193728,165.6044288,238.3717632
34,44,92.2382592,169.337344,115.1196928,177.096192
34,45,227.2231296,184.6064384,242.8092544,192.5476096
34,46,211.4653568,215.4788352,229.3738112,223.0988288
35,3,68.9239808,35.2552448,83.3586432,45.4088192
35,35,136.6875648,215.7914112,144.5417472,224.9515008
35,44,67.1282176,178.80015360000002,90.2047744,184.6456064
35,45,234.9009152,203.5815552,253.1605248,213.7957248
35,47,212.2791808,74.8557568,221.9357312,81.4988032
36,3,68.1004672,35.512665600000005,83.4310528,45.1329664
36,35,135.5892096,215.1502464,142.9259904,224.8594816
36,45,228.8816512,209.1364736,246.3659648,217.6047744
36,48,172.83438080000002,227.0611968,184.9189632,232.4818432
36,49,174.30118399999998,201.1453568,188.975616,206.8060032
