frame,x1,y1,x2,y2,confidence,class
0,68.534912,35.554188800000006,83.42054399999999,45.7007232,1.0,0
0,79.60321280000001,191.29390080000002,95.5560832,200.5606912,1.0,0
0,238.72267520000003,176.356608,255.8985088,203.36409600000002,1.0,0
1,68.3140224,35.493849600000004,83.67573759999999,46.1870464,1.0,0
1,80.0726016,193.8740608,92.05616640000001,200.06437119999998,1.0,0
1,140.4936448,234.30128639999998,157.59838720000002,242.9584896,1.0,0
1,240.53601279999998,197.670528,255.5402752,205.58528,1.0,0
1,133.43521280000002,207.643648,145.1286272,212.322304,1.0,0
2,67.8450816,35.1386112,83.6685184,44.642252799999994,1.0,0
2,140.4573952,232.01111039999998,158.58849279999998,240.1245696,1.0,0
3,132.4036992,206.4652288,148.0724608,213.2508672,1.0,0
3,67.7184,35.5982592,83.166976,44.682828799999996,1.0,0
3,234.71188479999998,182.191104,241.3042432,197.417984,1.0,0
4,68.2310144,35.354367999999994,84.0132096,46.841088,1.0,0
4,246.7733632,202.4638464,255.99988480000002,209.6813056,1.0,0
5,68.87837440000001,191.5517312,89.2164736,201.5695488,1.0,0
5,67.72051200000001,35.3706496,83.83712,44.737894399999995,1.0,0
5,140.08042239999997,204.4617344,158.1109376,212.9083776,1.0,0
6,67.9194112,35.1341056,83.64334079999999,45.6738304,1.0,0
6,133.812864,203.1475072,149.788032,210.39489279999998,1.0,0
6,125.75333119999999,231.1490816,137.1965568,238.0472064,1.0,0
7,127.41132800000001,231.92335359999998,138.67097600000002,238.7239424,1.0,0
7,68.6575488,35.2756864,83.35985919999999,45.9879296,1.0,0
8,68.38048,35.289344,83.23398399999999,44.90265599999999,1.0,0
8,195.5532544,199.0317952,205.7979136,205.5521408,1.0,0
9,67.4007552,35.2651648,83.7723648,45.0650752,1.0,0
10,67.9643904,35.4304256,83.23535360000001,45.7917184,1.0,0
11,68.078656,35.3247488,83.713472,45.9419392,1.0,0
11,238.3021312,197.4945536,247.7993728,205.7612544,1.0,0
12,94.45896959999999,184.586816,108.3278464,190.993856,1.0,0
12,68.3432704,35.8498176,82.8974336,45.3574784,1.0,0
12,241.83592960000001,199.69340160000002,250.2861824,205.0082944,1.0,0
13,68.4037248,35.180684799999995,83.1595392,45.4244992,1.0,0
13,103.55891199999999,177.09052160000002,118.827776,189.0299264,1.0,0
14,68.5601792,36.025292799999995,83.1418368,45.3059072,1.0,0
14,93.4901376,184.4819584,105.38960639999999,191.46376959999998,1.0,0
15,68.7880832,35.304768,83.6163968,45.455040000000004,1.0,0
15,88.9321728,177.26941440000002,113.5914752,191.9153536,1.0,0
16,68.3683968,35.2146048,83.29777920000001,45.5216512,1.0,0
16,158.9529344,205.0984064,172.07810560000001,212.2809216,1.0,0
17,68.1761408,35.204864,83.48440319999999,46.208768000000006,1.0,0
17,164.5000704,201.98559999999998,178.15900159999998,206.33184,1.0,0
17,234.4838656,200.75575039999998,245.89091839999998,211.3730176,1.0,0
17,210.2006656,47.8739712,224.4402304,65.9231488,1.0,0
17,124.4234624,207.6178176,133.9568256,212.6107904,1.0,0
17,246.7006336,48.732339200000006,255.6031104,66.96839680000001,1.0,0
17,219.4046464,192.5062528,233.5090176,198.6320512,1.0,0
17,218.7490304,193.9644416,230.3645696,198.8102144,1.0,0
17,125.0431232,215.3177728,133.3996288,221.5846272,1.0,0
18,164.74784,201.6406656,179.58342399999998,205.5334784,1.0,0
18,68.102528,35.595008,83.33632,46.580992,1.0,0
18,121.930624,229.4804224,129.450624,238.70415359999998,1.0,0
18,247.2624256,182.7487104,255.9905664,195.6868736,1.0,0
18,125.308736,214.1060864,136.753344,220.8573696,1.0,0
18,125.44935679999999,208.5367808,135.1832192,214.5344512,1.0,0
19,181.6310272,206.95499519999998,195.4923008,217.5211648,1.0,0
19,68.0162304,35.5485056,83.4983936,45.0054784,1.0,0
19,122.4888448,230.383168,128.7787392,238.892992,1.0,0
20,68.299072,35.5639936,83.19148799999999,44.4139904,1.0,0
21,68.5892224,35.707622400000005,82.9868416,45.4607616,1.0,0
21,207.2933888,191.2251904,221.3939712,198.82255360000002,1.0,0
21,250.46227199999998,175.57916160000002,255.999936,181.6898304,1.0,0
22,68.1892352,35.726592000000004,82.98900479999999,45.881088,1.0,0
22,176.6877696,195.6276608,190.2703104,201.45189119999998,1.0,0
22,250.68185599999998,175.4069376,256.0,182.56400639999998,1.0,0
23,67.5435776,35.157952,83.3484544,45.722176,1.0,0
23,216.2238464,193.9391488,238.2073856,199.1002112,1.0,0
23,182.8718464,195.499584,193.7686656,200.66041600000003,1.0,0
23,171.43207679999998,225.8395008,180.0886912,229.5358592,1.0,0
24,68.46412799999999,35.3822592,83.281408,45.948940799999995,1.0,0
24,170.2732416,133.8804864,182.7036544,144.7043456,1.0,0
24,189.16768000000002,208.4083584,197.472192,216.78613760000002,1.0,0
24,130.6256256,209.35221760000002,138.12010239999998,214.3241984,1.0,0
