frame,x1,y1,x2,y2,confidence,class
0,75.2884864,175.2009984,86.62127360000001,190.52520959999998,1.0,0
0,130.8199296,47.6405248,151.08471039999998,64.4859392,1.0,0
0,119.430848,235.379648,125.51712,248.99641599999998,1.0,0
0,127.40115200000001,185.7309568,143.459136,199.4865792,1.0,0
0,201.7597312,105.1737088,221.7635968,115.86437120000001,1.0,0
0,97.420096,133.60672,118.581952,147.764928,1.0,0
0,162.43028479999998,67.87225600000001,185.9196672,101.161984,1.0,0
0,187.25840639999998,103.90746879999999,200.9358976,126.6195072,1.0,0
0,184.9561088,103.3634688,198.9271552,122.9722752,1.0,0
0,91.694848,131.5977472,119.534848,147.8999808,1.0,0
0,161.8911104,68.20672,182.5200256,94.24883200000001,1.0,0
0,198.976512,104.700736,221.594624,120.693952,1.0,0
0,74.654464,113.2822656,100.80281599999999,136.4083584,1.0,0
0,74.9472768,112.5016576,98.56030720000001,130.0327424,1.0,0
0,94.40865280000001,99.9563264,101.4692352,108.77224960000001,1.0,0
0,177.9945472,103.3024384,187.29441279999998,111.17999359999999,1.0,0
1,88.1837824,6.570636800000001,104.80386560000001,14.0674176,1.0,0
1,75.0486144,174.973632,86.6112896,190.31788799999998,1.0,0
1,130.4115328,46.9358976,151.11013119999998,64.46096639999999,1.0,0
1,128.0908416,185.9068544,142.7453824,199.1125376,1.0,0
1,120.011456,236.2409344,125.988672,248.9973376,1.0,0
1,94.0246528,133.0930688,118.77227520000001,147.7763072,1.0,0
1,94.4223616,99.4277248,101.60605439999999,106.8186752,1.0,0
1,145.416192,71.432832,179.159552,85.550976,1.0,0
1,87.740544,128.059072,119.52832000000001,147.941696,1.0,0
1,74.9695616,113.17550080000001,98.4806784,129.8929152,1.0,0
1,74.78028800000001,113.80491520000001,100.790144,136.8067968,1.0,0
1,144.36352,70.8144128,182.26432,91.5361792,1.0,0
1,170.774272,85.20256,198.664448,118.677888,1.0,0
1,182.4652672,106.8955648,202.2208128,126.49553920000001,1.0,0
1,78.088064,115.0537856,106.77721600000001,140.1249664,1.0,0
1,172.51187199999998,98.628224,202.839424,127.609728,1.0,0
