frame,x1,y1,x2,y2,confidence,class
0,181.0013824,6.368422400000001,195.70415359999998,19.1451008,1.0,0
0,74.5559552,68.33020160000001,90.29831680000001,91.7798784,1.0,0
0,181.8083968,112.1075712,191.6792192,130.9116928,1.0,0
0,21.3752192,115.49713919999999,32.2383488,121.8891008,1.0,0
0,23.7988864,122.65264640000001,38.869401599999996,131.6536576,1.0,0
0,73.4460288,76.30018559999999,89.0484352,94.1297664,1.0,0
0,22.9387904,119.84482560000001,38.529881599999996,131.2420224,1.0,0
1,12.2536192,111.38145279999999,33.647795200000004,122.0050432,1.0,0
1,223.03552,53.849548799999994,242.20300799999998,65.0639872,1.0,0
1,171.834432,93.4018176,186.601408,117.9727744,1.0,0
1,75.45062399999999,68.28174080000001,89.600768,90.0619392,1.0,0
1,71.99351039999999,67.895296,89.4718336,93.666304,1.0,0
1,186.220608,9.656614399999999,193.98752,18.3356032,1.0,0
1,174.3702272,99.93536,185.9123968,117.19411199999999,1.0,0
2,236.372928,120.3213696,245.53632,137.1132544,1.0,0
2,72.7656576,67.91086080000001,88.9459584,90.5188352,1.0,0
2,21.34112,115.42977280000001,34.091072,121.4639232,1.0,0
2,158.7115648,79.45143039999999,177.2587392,102.57378560000001,1.0,0
2,219.3388416,58.461286400000006,228.8582784,66.9428736,1.0,0
3,20.3713664,113.5682176,34.0081536,121.43568640000001,1.0,0
3,149.3345408,70.613568,164.0278912,84.09337599999999,1.0,0
3,73.92323839999999,67.7848576,89.3766016,88.84925439999999,1.0,0
3,71.8337152,69.333888,87.4100608,91.66911999999999,1.0,0
3,236.3131904,113.387904,248.40847359999998,142.544,1.0,0
3,236.86242560000002,114.29030400000002,252.6484864,148.923776,1.0,0
3,239.8938752,131.8281728,251.91182080000002,151.4317312,1.0,0
3,77.5168768,67.4482816,89.0572032,82.9814144,1.0,0
4,19.843942400000003,113.75230719999999,34.1618176,121.2905088,1.0,0
4,136.88956159999998,58.92389119999999,153.4543744,72.87412479999999,1.0,0
4,73.9343232,67.5185536,89.7827968,89.7852544,1.0,0
4,236.6914176,109.84128,248.3174784,142.100096,1.0,0
4,237.44512,114.55155199999999,249.51552,144.652032,1.0,0
4,236.7661568,109.6204928,246.0708352,133.4489472,1.0,0
4,238.5300352,122.71130880000001,248.2892928,143.9956352,1.0,0
4,77.96645120000001,67.3670528,89.4181248,83.5981952,1.0,0
5,133.1975552,53.551206400000005,148.7147648,68.23055360000001,1.0,0
5,18.9112832,113.93670399999999,34.3341568,121.603264,1.0,0
5,72.5179136,68.023168,89.43843840000001,93.57529600000001,1.0,0
5,234.7346304,108.70208,253.3042816,137.084544,1.0,0
5,72.8756096,77.46090240000001,87.8370944,93.1170176,1.0,0
5,234.09052160000002,101.0016,251.2629504,128.469632,1.0,0
5,235.6765952,104.049536,256.0000768,136.35392000000002,1.0,0
6,18.3794432,113.0486144,33.8189568,121.1371136,1.0,0
