frame,x1,y1,x2,y2,confidence,class
0,193.782656,64.5311488,206.47180799999998,77.38296319999999,1.0,0
1,192.9172864,68.39063039999999,208.90236159999998,79.7801216,1.0,0
1,166.6815104,79.9365504,175.83471360000001,88.1018496,1.0,0
2,194.358464,65.43326719999999,217.19225600000001,80.0085248,1.0,0
3,191.1124864,60.216319999999996,211.0614656,76.46822399999999,1.0,0
4,188.0137856,61.286028800000004,203.9211904,84.8413312,1.0,0
5,185.3058688,63.330944,204.2616192,89.012096,1.0,0
5,205.4040192,57.997926400000004,214.2030208,67.30895360000001,1.0,0
6,211.6802944,146.9450496,222.7476096,153.9553024,1.0,0
6,142.078784,209.32567039999998,149.013184,213.9836416,1.0,0
6,103.5037312,216.1587072,116.10177279999999,223.4834048,1.0,0
8,50.9537792,208.7424512,57.275340799999995,214.02670080000001,1.0,0
9,7.9118464,91.7525888,20.5927296,98.6637952,1.0,0
10,1.2800000000368073e-05,92.127616,15.1234944,100.82265600000001,1.0,0
11,0.0,90.212736,15.6571136,94.686848,1.0,0
12,49.97344,179.64668160000002,56.566592,184.3192704,1.0,0
12,35.600896,199.73463040000001,40.118784,205.8420736,1.0,0
12,129.9231232,211.4480768,136.3240448,217.4701952,1.0,0
13,227.1226112,152.0966016,237.3776128,159.0852224,1.0,0
13,186.7164672,155.33943040000003,191.4247168,160.3935616,1.0,0
13,101.26314239999999,218.5074688,108.9190016,222.34193919999998,1.0,0
13,144.80661759999998,210.9511552,149.6747904,214.78350079999998,1.0,0
13,35.104857599999995,194.4746368,41.6526464,201.8215552,1.0,0
13,221.24482559999998,174.0860416,230.4251904,180.6454784,1.0,0
15,7.8265088,87.7956864,22.6342144,94.5879296,1.0,0
16,174.7938176,201.62376959999997,181.8003584,204.8591744,1.0,0
17,214.2655104,147.3020288,226.1476736,154.9325952,1.0,0
18,28.513433600000003,193.2038912,37.976934400000005,198.9937408,1.0,0
19,4.1497856,114.32453120000001,13.9987712,121.5513088,1.0,0
20,216.50327040000002,146.4969728,226.4233216,153.3737472,1.0,0
20,126.87610880000001,209.1317632,134.6913792,215.38279680000002,1.0,0
20,138.491264,211.0411264,144.598144,215.6269056,1.0,0
21,41.5196288,203.12707840000002,50.580979199999994,208.6135936,1.0,0
22,167.25774080000002,102.1772928,175.5943552,108.5398912,1.0,0
23,105.8664704,218.5365632,112.48156159999999,222.86119680000002,1.0,0
24,104.9647616,177.2938496,110.70295039999999,182.3794944,1.0,0
26,101.7265024,218.0116992,110.33621760000001,222.7834368,1.0,0
27,172.5143552,103.1319424,183.4531328,111.9152256,1.0,0
28,149.2983296,106.61872640000001,172.0159744,115.3911296,1.0,0
29,101.37502719999999,218.8885248,109.9022848,223.4620672,1.0,0
30,27.200256,191.16208640000002,35.400448,197.0096896,1.0,0
32,25.5731584,15.7159808,31.3305216,20.9512064,1.0,0
33,100.022528,218.7427712,111.72736,222.9842048,1.0,0
34,37.810547199999995,199.406656,46.5307008,210.933696,1.0,0
35,42.6691968,98.72035840000001,54.8545152,103.6599296,1.0,0
37,197.56487679999998,154.35904,207.9852032,160.058624,1.0,0
37,57.072486399999995,185.4957696,61.4601216,188.99895039999998,1.0,0
37,154.29210880000002,168.83658240000003,159.6340352,173.5572736,1.0,0
40,218.5646336,161.03019519999998,224.0056064,164.7769088,1.0,0
41,86.7415936,215.26847999999998,92.63248639999999,221.097344,1.0,0
44,16.0919424,89.96197120000001,21.030208000000002,93.3417088,1.0,0
46,30.7299968,150.90268160000002,40.4717952,156.9311744,1.0,0
46,142.021056,98.6741632,148.930112,103.95802880000001,1.0,0
47,131.724224,99.53505279999999,149.11443200000002,106.2536192,1.0,0
47,41.9246976,42.437824,50.9649024,47.736128,1.0,0
48,38.7154432,40.3973376,50.6643968,46.34519039999999,1.0,0
48,122.40376320000001,103.6682624,135.8526208,108.4011136,1.0,0
48,233.5811712,1.2799999999923983e-05,247.4960768,6.0641152,1.0,0
49,32.3769088,152.32488959999998,41.4842112,158.2430464,1.0,0
49,78.7226368,112.0767872,87.0998272,117.1143808,1.0,0
49,102.7251072,209.2079744,111.02158080000001,213.7803136,1.0,0
49,202.08953599999998,3.0313728000000006,222.629312,9.623833600000001,1.0,0
50,83.07598080000001,193.6489088,88.5863552,200.1041792,1.0,0
51,60.569267200000006,98.5766272,82.5029888,106.6401408,1.0,0
51,182.6561792,0.8169088000000002,191.5108608,14.9983104,1.0,0
51,215.8305152,7.384512000000001,226.3306368,12.45984,1.0,0
52,88.997504,27.606783999999998,101.232512,34.487552,1.0,0
53,135.9397632,106.3968128,155.7978368,113.4780032,1.0,0
53,154.8585472,92.423296,164.4814848,101.453184,1.0,0
54,132.8262656,106.7793152,147.38211840000002,112.2481408,1.0,0
54,218.1680128,1.2799999999479894e-05,241.9853312,10.878963200000001,1.0,0
55,105.511936,34.4880896,114.967552,39.911142399999996,1.0,0
55,232.1565056,0.7359744000000008,245.1693184,9.428249600000001,1.0,0
56,222.8700672,4.913075199999999,236.90798080000002,17.0631424,1.0,0
56,145.619328,14.0146432,172.2656,26.931737599999998,1.0,0
57,132.0276864,22.6572672,144.0422016,32.3643008,1.0,0
57,226.3991552,8.432512000000001,232.97031679999998,14.3031552,1.0,0
57,143.179776,147.5157376,151.38252799999998,153.4178944,1.0,0
57,73.2285696,193.22760960000002,78.2307584,198.6623104,1.0,0
58,232.2853632,1.0766976000000001,240.14830080000002,9.249881599999998,1.0,0
59,19.200947199999998,61.753600000000006,28.028288,68.457728,1.0,0
60,68.5031424,41.891404800000004,77.73122559999999,47.8852352,1.0,0
61,18.695744,114.31824639999999,36.702656000000005,120.7209856,1.0,0
61,89.0207744,40.9231232,97.5192576,46.5797248,1.0,0
62,100.7317888,38.1942656,113.8668672,44.412838400000005,1.0,0
63,219.112576,9.2863616,231.951232,19.000563200000002,1.0,0
63,99.271296,33.115392,126.259072,41.736959999999996,1.0,0
64,118.34252800000002,25.818803199999998,143.551104,35.9355648,1.0,0
64,225.7992448,-1.2799999999479894e-05,244.2833152,15.37952,1.0,0
64,0.12753920000000019,99.81271039999999,10.723583999999999,113.1900416,1.0,0
65,133.1595264,25.939456,157.09532159999998,34.33472,1.0,0
65,235.2107776,0.7858175999999997,243.15389439999998,9.1682304,1.0,0
66,161.09696,26.0081152,187.75424,31.6231168,1.0,0
67,183.4234496,23.091264,205.5936384,30.390207999999998,1.0,0
68,33.6328448,87.7483904,48.595379199999996,96.1640576,1.0,0
69,39.3976064,89.158208,53.5047936,96.895936,1.0,0
69,46.360115199999996,18.2462848,67.5721728,30.2791296,1.0,0
69,226.837184,3.0047872,240.73504,11.3454464,1.0,0
70,44.043084799999995,89.4188288,55.1789312,96.2011392,1.0,0
70,53.0425088,18.124377600000003,62.6520832,25.7417344,1.0,0
70,238.53830399999998,-2.5599999999847967e-06,248.927168,4.932451840000001,1.0,0
71,49.2710784,89.883392,56.6591616,94.86617600000001,1.0,0
72,141.838016,183.2043776,150.321472,190.9682944,1.0,0
72,198.58090239999999,169.521472,205.8996096,175.49792,1.0,0
