frame,x1,y1,x2,y2,confidence,class
0,206.4146048,30.3334912,215.77240319999999,39.6809728,1.0,0
0,215.7948544,138.0150912,231.3070976,160.09486080000002,1.0,0
0,30.3391616,66.5224448,40.0577664,74.6369792,1.0,0
0,66.8656256,16.5759488,80.6262144,28.491827200000003,1.0,0
0,48.767552,157.5590528,66.359744,177.9089792,1.0,0
0,162.4718464,239.217408,169.10754559999998,245.58105600000002,1.0,0
0,31.675647999999995,18.77952,60.355328,45.39456,1.0,0
0,141.446848,224.6888192,158.206272,242.5854208,1.0,0
0,91.6941952,123.6061952,103.0839168,132.7255808,1.0,0
0,16.547699199999997,68.882048,21.877184,79.107968,1.0,0
0,245.82047999999998,146.965056,254.134208,156.884416,1.0,0
0,158.8449408,214.1248768,168.8145792,221.56357119999998,1.0,0
0,137.59399679999999,225.3159296,153.5563392,240.7581824,1.0,0
0,91.0825344,123.75392,101.78991359999999,136.410688,1.0,0
0,173.0046976,64.6788608,185.7874944,75.1488512,1.0,0
0,66.42833920000001,17.7862784,78.0969728,31.229478399999998,1.0,0
1,216.830208,138.0727808,231.028992,159.1406592,1.0,0
1,53.8259968,9.474764800000003,69.5537152,25.0644992,1.0,0
1,31.398284800000003,28.741248000000002,46.446707200000006,47.013248000000004,1.0,0
1,144.6686592,227.51683839999998,157.06164479999998,241.1817856,1.0,0
1,157.6687488,214.0085888,169.58731519999998,221.4100352,1.0,0
1,246.3495936,146.8430976,254.41149439999998,155.92963840000002,1.0,0
1,206.7411072,29.691622400000004,213.9692928,37.638425600000005,1.0,0
1,158.5594752,79.47191040000001,168.5173888,88.6699136,1.0,0
1,41.2122624,178.61224959999998,49.58018559999999,191.5811584,1.0,0
1,15.1981312,70.5062784,20.4159744,82.0077696,1.0,0
1,29.6409856,67.81081599999999,39.8420224,74.827776,1.0,0
2,26.0386688,198.9596672,35.2605312,210.44372479999998,1.0,0
2,59.3645056,9.3130624,70.0993024,20.1435264,1.0,0
2,201.91425279999999,207.5256192,215.6406912,217.9730048,1.0,0
2,222.331072,135.0466432,231.561536,153.30458879999998,1.0,0
2,28.444467200000002,36.223833600000006,39.5972608,53.7714304,1.0,0
2,141.4435072,229.8038656,155.17806080000003,247.36067839999998,1.0,0
2,246.8145792,145.840768,254.54554879999998,155.14508800000002,1.0,0
2,158.1342336,213.426176,169.2088704,222.019584,1.0,0
2,15.1613824,71.3920512,20.465113600000002,85.27175679999999,1.0,0
3,223.41724159999998,134.517056,231.9499264,149.20057599999998,1.0,0
3,116.1641472,124.76765440000001,127.1766528,135.08156160000001,1.0,0
3,207.17633279999998,204.8313216,217.3863552,215.6558464,1.0,0
3,77.518912,1.3197568,90.262464,7.587712,1.0,0
3,247.82974719999999,175.5967104,255.9183488,184.1227136,1.0,0
3,247.0725248,145.1975424,255.2296832,155.6710656,1.0,0
3,157.6782848,212.89881599999998,170.7666432,222.782976,1.0,0
3,27.2762112,42.0071936,34.9184768,58.4953344,1.0,0
3,144.40810240000002,232.67635199999998,151.9446656,245.203968,1.0,0
3,13.290060800000001,73.4320128,20.429542400000003,87.0098432,1.0,0
3,205.82416640000002,29.17568,213.9129216,36.612224,1.0,0
4,80.95165440000001,1.2799999999923983e-05,97.6708096,6.9190016,1.0,0
4,49.005785599999996,9.3550208,63.4335104,27.3511808,1.0,0
4,216.0651904,134.6373504,232.8190336,150.2635136,1.0,0
4,58.40225280000001,152.65907199999998,74.14072320000001,168.308608,1.0,0
4,123.8126848,235.8186752,137.7814272,248.9890048,1.0,0
4,247.3354368,144.7376256,255.33336319999998,155.0557824,1.0,0
4,250.06407679999998,172.9201664,255.9117312,183.42364160000002,1.0,0
4,21.0927488,77.38579200000001,33.7485952,93.695424,1.0,0
4,206.4884864,30.6418304,214.9274496,37.3097856,1.0,0
4,158.29845759999998,212.812544,169.9478144,221.31123200000002,1.0,0
4,21.443622400000002,70.6412032,35.3044096,94.5719808,1.0,0
